,file_name,last_modified,last_accessed,file_size,url
72,2021-01-12_0443_Lance_Mason_to_Lance_Mason_Fwd_change_of_email_address_and_attorney.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,4012,https://github.com/mconsulting/legal/blob/main/files/2021-01-12_0443_Lance_Mason_to_Lance_Mason_Fwd_change_of_email_address_and_attorney.txt
73,2021-01-12_0609_Response_to_state_resending_bodycam.png,2022-04-29 02:27:47,2022-09-27 18:04:09,81587,https://github.com/mconsulting/legal/blob/main/files/2021-01-12_0609_Response_to_state_resending_bodycam.png
74,2021-01-15_AttorneyConsumerAssistanceProgram_1 (1).pdf,2022-06-29 14:07:19,2022-09-27 18:04:09,140502,https://github.com/mconsulting/legal/blob/main/files/2021-01-15_AttorneyConsumerAssistanceProgram_1%20%281%29.pdf
75,2021-02-09_1646_Abandonment_of_client_after_discovery_request.pdf,2022-04-29 02:27:47,2022-09-27 18:04:09,492187,https://github.com/mconsulting/legal/blob/main/files/2021-02-09_1646_Abandonment_of_client_after_discovery_request.pdf
76,2021-02-09_1646_Abandonment_of_client_after_discovery_request.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,2467,https://github.com/mconsulting/legal/blob/main/files/2021-02-09_1646_Abandonment_of_client_after_discovery_request.txt
77,2021-05-29_0839_LinkedIn_WillCullen.png,2022-08-30 21:37:44,2022-09-27 18:04:09,24177,https://github.com/mconsulting/legal/blob/main/files/2021-05-29_0839_LinkedIn_WillCullen.png
78,2021-06-04_1846_Call_Lauren_Brooker.mp3,2022-04-29 02:27:47,2022-09-27 18:04:09,1877282,https://github.com/mconsulting/legal/blob/main/files/2021-06-04_1846_Call_Lauren_Brooker.mp3
79,2021-06-14 Eco Challenge number 4.txt,2022-05-02 15:59:17,2022-09-28 11:14:45,28,https://github.com/mconsulting/legal/blob/main/files/2021-06-14%20Eco%20Challenge%20number%204.txt
80,2021-06-14_Lee_McArthur_public_defender.png,2022-08-15 16:37:23,2022-09-27 18:04:10,34499,https://github.com/mconsulting/legal/blob/main/files/2021-06-14_Lee_McArthur_public_defender.png
81,2021-06-16_095800_ECO_Challenge_Meeting_Agenda_Facebook.txt,2022-05-01 16:10:26,2022-09-28 11:14:45,28,https://github.com/mconsulting/legal/blob/main/files/2021-06-16_095800_ECO_Challenge_Meeting_Agenda_Facebook.txt
82,2021-06-16_Capias_Executed.pdf,2022-08-18 02:44:00,2022-09-27 18:04:10,698858,https://github.com/mconsulting/legal/blob/main/files/2021-06-16_Capias_Executed.pdf
